id,50,10,5,2,1,sentence
G12_Medicine_03_shanghanlun_seg_nopunc_standalone_di_ubc_cognition_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_03_shanghanlun_seg_nopunc_standalone_di_ubc_morality_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_03_shanghanlun_seg_nopunc_standalone_di_ubc_religion_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_03_shanghanlun_seg_nopunc_standalone_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_03_shanghanlun_seg_nopunc_standalone_di_ubc_emotion_stopwords_delimiters_10_,1,1,1,0,0,0
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_tian_ubc_emotion_stopwords_delimiters_10_,2,2,0,0,0,2
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_tian_ubc_cognition_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_tian_reduced_punishment_stopwords_delimiters_10_,1,1,1,1,1,1
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_di_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_tian_ubc_religion_stopwords_delimiters_10_,0,0,0,0,0,0
G12_Medicine_04_jinkuiyaolue_seg_nopunc_standalone_tian_ubc_morality_stopwords_delimiters_10_,0,0,0,0,0,0
