id,50,10,5,2,1,sentence
G10_Classics_08_jiaoshiyilin_seg_nopunc_reduced_gods_ubc_emotion_stopwords_delimiters_10_,157,157,113,48,27,46
G10_Classics_08_jiaoshiyilin_seg_nopunc_stoplisted_di_ubc_cognition_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_08_jiaoshiyilin_seg_nopunc_stoplisted_tian_ubc_emotion_stopwords_delimiters_10_,42,42,30,10,3,15
G10_Classics_08_jiaoshiyilin_seg_nopunc_reduced_deity_reduced_punishment_stopwords_delimiters_10_,16,16,10,7,2,6
G10_Classics_08_jiaoshiyilin_seg_nopunc_reduced_gods_ubc_cognition_stopwords_delimiters_10_,43,43,31,19,10,9
G10_Classics_08_jiaoshiyilin_seg_nopunc_stoplisted_di_ubc_religion_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_08_jiaoshiyilin_seg_nopunc_reduced_gods_ubc_religion_stopwords_delimiters_10_,81,81,57,29,20,38
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_tian_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_gods_ubc_morality_stopwords_delimiters_10_,18,18,9,3,1,12
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_tian_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_tian_ubc_religion_stopwords_delimiters_10_,17,17,13,7,4,4
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_deity_ubc_cognition_stopwords_delimiters_10_,2,2,2,2,1,2
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_di_ubc_morality_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_tian_ubc_morality_stopwords_delimiters_10_,17,17,12,5,3,10
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_di_ubc_emotion_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_deity_ubc_emotion_stopwords_delimiters_10_,2,2,2,2,2,2
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_deity_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_gods_reduced_punishment_stopwords_delimiters_10_,1,1,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_deity_ubc_religion_stopwords_delimiters_10_,8,8,5,3,1,2
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_di_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_tian_ubc_cognition_stopwords_delimiters_10_,4,4,2,1,0,2
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_gods_reduced_reward_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_di_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_deity_ubc_morality_stopwords_delimiters_10_,2,2,1,1,0,2
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_gods_ubc_emotion_stopwords_delimiters_10_,6,6,5,3,2,3
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_di_ubc_cognition_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_tian_ubc_emotion_stopwords_delimiters_10_,2,2,1,1,0,1
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_deity_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_gods_ubc_cognition_stopwords_delimiters_10_,12,12,8,5,1,8
G10_Classics_09_jingshiyizhuan_seg_nopunc_stoplisted_di_ubc_religion_stopwords_delimiters_10_,0,0,0,0,0,0
G10_Classics_09_jingshiyizhuan_seg_nopunc_reduced_gods_ubc_religion_stopwords_delimiters_10_,64,64,41,14,6,26
G10_Classics_10_shishuo_seg_nopunc_stoplisted_tian_reduced_reward_stopwords_delimiters_10_,3,3,2,2,2,2
G10_Classics_10_shishuo_seg_nopunc_reduced_gods_ubc_morality_stopwords_delimiters_10_,3,3,2,1,1,2
G10_Classics_10_shishuo_seg_nopunc_stoplisted_tian_reduced_punishment_stopwords_delimiters_10_,0,0,0,0,0,0
